item,views,likes,ctr
4009,8,1,0.125
4010,5,2,0.400000006
4011,4,0,0
4012,3,0,0
4013,10,2,0.200000003
4014,6,0,0
4015,2,1,0.5
4016,4,1,0.25
4017,3,1,0.333333343
4018,12,0,0
4019,3,0,0
4020,4,1,0.25
4021,5,2,0.400000006
4022,8,1,0.125
4023,3,0,0
4024,3,1,0.333333343
4025,5,0,0
4026,4,0,0
4027,4,2,0.5
4028,2,0,0
4029,7,3,0.428571433
4030,6,2,0.333333343
4031,4,2,0.5
4032,5,1,0.200000003
4033,3,1,0.333333343
4034,4,1,0.25
4035,1,0,0
4036,8,1,0.125
4037,7,4,0.571428597
4038,3,1,0.333333343
4039,7,1,0.142857149
4040,4,0,0
4041,4,0,0
4042,4,1,0.25
4043,2,0,0
4044,2,1,0.5
4045,4,0,0
4046,5,0,0
4047,5,2,0.400000006
4048,3,0,0
4049,4,0,0
4050,7,0,0
4051,6,3,0.5
4052,5,1,0.200000003
4053,7,2,0.285714298
4054,4,0,0
4055,8,1,0.125
4056,2,0,0
4057,5,0,0
4058,5,0,0
4059,6,1,0.166666672
4060,5,1,0.200000003
4061,8,0,0
4062,7,1,0.142857149
4063,4,0,0
4064,8,1,0.125
4065,5,1,0.200000003
4066,6,0,0
4067,5,0,0
4068,5,0,0
4069,6,0,0
4070,4,3,0.75
4071,4,2,0.5
4072,3,0,0
4073,8,2,0.25
4075,2,0,0
4076,5,2,0.400000006
4077,2,0,0
4078,3,1,0.333333343
4079,7,0,0
4080,4,1,0.25
4081,4,1,0.25
4082,4,0,0
4083,3,0,0
4084,6,2,0.333333343
4085,4,1,0.25
4086,8,2,0.25
4087,7,1,0.142857149
4088,1,0,0
4089,2,1,0.5
4090,4,1,0.25
4091,4,0,0
4092,10,2,0.200000003
4093,7,2,0.285714298
4094,1,0,0
4095,7,1,0.142857149
4096,2,1,0.5
4097,4,1,0.25
4098,5,0,0
4099,4,2,0.5
4100,5,0,0
4101,5,3,0.600000024
4102,7,2,0.285714298
4103,6,0,0
4104,3,0,0
4105,5,0,0
4106,4,1,0.25
4107,2,1,0.5
4108,6,1,0.166666672
4109,3,0,0
4110,5,1,0.200000003
4111,3,0,0
4112,3,0,0
4113,4,2,0.5
4114,4,0,0
4115,6,0,0
4116,2,1,0.5
4117,5,1,0.200000003
4118,2,0,0
4119,4,0,0
4120,2,0,0
4121,5,0,0
4123,6,2,0.333333343
4124,7,1,0.142857149
4125,5,0,0
4126,4,0,0
4127,4,0,0
4128,5,0,0
4129,7,1,0.142857149
4130,7,0,0
4131,3,0,0
4132,5,1,0.200000003
4133,8,2,0.25
4134,4,1,0.25
4135,4,0,0
4136,5,1,0.200000003
4137,7,1,0.142857149
4138,4,0,0
4139,5,1,0.200000003
4140,3,0,0
4141,4,0,0
4142,4,1,0.25
4143,2,0,0
4144,5,2,0.400000006
4145,5,1,0.200000003
4146,2,0,0
4147,3,1,0.333333343
4148,10,0,0
4149,4,0,0
4150,7,1,0.142857149
4151,3,0,0
4152,3,1,0.333333343
4153,10,0,0
4154,2,0,0
4155,6,1,0.166666672
4157,7,2,0.285714298
4158,7,0,0
4159,2,0,0
4160,1,0,0
4161,3,1,0.333333343
4162,4,1,0.25
4163,4,0,0
4164,4,1,0.25
4165,6,1,0.166666672
4166,6,3,0.5
4167,2,0,0
4168,4,0,0
4169,3,1,0.333333343
4170,6,1,0.166666672
4171,8,0,0
4172,4,0,0
4173,4,0,0
4174,3,1,0.333333343
4175,6,1,0.166666672
4176,2,1,0.5
4177,3,2,0.666666687
4178,2,0,0
4179,3,1,0.333333343
4180,6,0,0
4181,2,0,0
4182,7,1,0.142857149
4183,7,0,0
4184,5,0,0
4185,4,0,0
4186,7,2,0.285714298
4187,6,0,0
4188,5,1,0.200000003
4189,3,1,0.333333343
4190,6,0,0
4191,3,0,0
4192,4,0,0
4193,3,0,0
4194,6,1,0.166666672
4195,6,0,0
4196,2,0,0
4197,3,0,0
4198,3,0,0
4199,6,0,0
4200,5,3,0.600000024
4201,6,1,0.166666672
4202,8,0,0
4203,7,0,0
4204,2,0,0
4205,5,0,0
4206,5,0,0
4207,6,0,0
4208,4,1,0.25
4209,2,0,0
4210,5,1,0.200000003
4211,3,0,0
4212,4,0,0
4213,2,0,0
4214,4,2,0.5
4215,5,2,0.400000006
4216,4,0,0
4217,6,0,0
4218,5,1,0.200000003
4219,2,0,0
4220,2,2,1
4221,2,0,0
4222,3,1,0.333333343
4223,3,1,0.333333343
4224,8,2,0.25
4225,3,1,0.333333343
4226,3,0,0
4227,2,0,0
4228,6,1,0.166666672
4229,4,0,0
4230,2,2,1
4231,6,1,0.166666672
4232,6,0,0
4233,3,0,0
4234,7,1,0.142857149
4235,3,0,0
4236,6,2,0.333333343
4237,3,1,0.333333343
4238,4,0,0
4239,3,1,0.333333343
4240,2,0,0
4241,2,0,0
4242,3,1,0.333333343
4243,5,0,0
4244,1,0,0
4245,4,1,0.25
4246,8,0,0
4247,4,0,0
4248,6,0,0
4249,4,1,0.25
4250,7,2,0.285714298
4251,4,1,0.25
4252,3,0,0
4253,4,0,0
4254,5,0,0
4255,3,1,0.333333343
4256,3,1,0.333333343
4257,2,0,0
4258,7,1,0.142857149
4259,3,0,0
4260,4,2,0.5
4261,3,0,0
4262,6,3,0.5
4263,6,1,0.166666672
4264,4,0,0
4265,8,3,0.375
4266,6,0,0
4267,3,0,0
4268,7,2,0.285714298
4269,5,0,0
4270,4,0,0
4271,5,2,0.400000006
4272,5,1,0.200000003
4273,4,0,0
4274,3,1,0.333333343
4275,7,0,0
4276,5,0,0
4277,4,0,0
4278,3,0,0
4279,3,0,0
4280,3,0,0
4281,2,0,0
4282,8,2,0.25
4283,2,0,0
4284,5,0,0
4285,3,0,0
4286,6,2,0.333333343
4287,2,0,0
4288,4,0,0
4289,5,2,0.400000006
4290,3,1,0.333333343
4291,2,1,0.5
4292,6,0,0
4293,7,0,0
4294,8,1,0.125
4295,3,0,0
4296,4,0,0
4297,3,0,0
4298,5,1,0.200000003
4299,5,1,0.200000003
4300,3,1,0.333333343
4301,7,1,0.142857149
4302,6,1,0.166666672
4303,3,1,0.333333343
4304,2,0,0
4305,5,0,0
4306,3,0,0
4307,4,0,0
4308,3,0,0
4309,5,1,0.200000003
4310,3,2,0.666666687
4311,5,0,0
4312,1,0,0
4313,4,1,0.25
4314,5,0,0
4315,6,0,0
4316,4,0,0
4317,8,2,0.25
4318,1,1,1
4319,5,0,0
4320,4,1,0.25
4321,4,1,0.25
4322,5,1,0.200000003
4323,6,3,0.5
4324,2,0,0
4325,5,0,0
4326,3,0,0
4327,3,1,0.333333343
4328,2,0,0
4329,5,0,0
4330,7,4,0.571428597
4331,5,1,0.200000003
4332,6,0,0
4333,9,2,0.222222224
4334,5,1,0.200000003
4335,4,0,0
4336,1,0,0
4337,6,1,0.166666672
4338,6,1,0.166666672
4339,7,1,0.142857149
4341,1,0,0
4342,3,0,0
4343,5,2,0.400000006
4344,5,1,0.200000003
4345,3,0,0
4346,8,1,0.125
4347,5,0,0
4348,6,1,0.166666672
4349,3,0,0
4350,4,2,0.5
4351,2,0,0
4352,7,1,0.142857149
4353,3,0,0
4354,5,0,0
4355,2,0,0
4356,3,0,0
4357,5,0,0
4358,10,2,0.200000003
4359,3,0,0
4360,2,0,0
4361,2,1,0.5
4362,4,1,0.25
4363,11,1,0.0909090936
4364,6,1,0.166666672
4365,6,2,0.333333343
4366,5,0,0
4367,5,1,0.200000003
4368,3,0,0
4369,5,1,0.200000003
4370,5,1,0.200000003
4371,3,0,0
4372,1,0,0
4373,2,0,0
4374,2,1,0.5
4375,2,0,0
4376,3,0,0
4377,2,0,0
4378,5,1,0.200000003
4379,3,0,0
4380,4,0,0
4381,8,0,0
4382,3,0,0
4383,4,2,0.5
4384,5,0,0
4385,8,2,0.25
4386,1,0,0
4387,5,0,0
4388,4,2,0.5
4389,6,2,0.333333343
4390,1,0,0
4391,2,0,0
4392,2,0,0
4393,5,2,0.400000006
4394,1,0,0
4395,6,0,0
4396,6,1,0.166666672
4397,2,0,0
4398,6,0,0
4399,6,0,0
4400,1,1,1
4401,2,0,0
4402,1,0,0
4403,5,0,0
4404,4,1,0.25
4405,3,0,0
4406,3,0,0
4407,3,0,0
4408,5,1,0.200000003
4409,5,2,0.400000006
4410,7,1,0.142857149
4411,7,0,0
4412,3,0,0
4413,2,0,0
4414,2,0,0
4415,4,1,0.25
4416,8,3,0.375
4417,5,2,0.400000006
4418,5,1,0.200000003
4419,2,0,0
4420,7,1,0.142857149
4421,5,0,0
4422,5,1,0.200000003
4423,3,0,0
4424,7,1,0.142857149
4425,3,1,0.333333343
4426,5,0,0
4427,6,1,0.166666672
4428,5,0,0
4429,4,1,0.25
4430,1,0,0
4431,2,1,0.5
4432,4,0,0
4433,3,1,0.333333343
4434,10,2,0.200000003
4435,4,0,0
4436,2,1,0.5
4437,6,1,0.166666672
4438,6,2,0.333333343
4439,4,0,0
4440,2,0,0
4441,4,1,0.25
4442,6,0,0
4443,2,1,0.5
4444,6,0,0
4446,4,0,0
4447,6,0,0
4448,6,2,0.333333343
4449,5,0,0
4450,1,0,0
4451,1,0,0
4452,6,0,0
4453,2,0,0
4454,5,1,0.200000003
4456,2,0,0
4457,4,0,0
4458,3,0,0
4459,4,0,0
4460,2,0,0
4461,4,0,0
4462,6,1,0.166666672
4463,6,0,0
4464,3,0,0
4465,10,1,0.100000001
4466,5,0,0
4467,5,2,0.400000006
4468,5,2,0.400000006
4469,5,1,0.200000003
4470,3,0,0
4471,1,0,0
4472,4,0,0
4473,6,0,0
4474,6,1,0.166666672
4475,3,0,0
4476,5,2,0.400000006
4477,5,1,0.200000003
4478,4,0,0
4479,5,0,0
4480,6,0,0
4482,3,0,0
4483,2,0,0
4484,2,1,0.5
4485,8,0,0
4486,9,3,0.333333343
4487,3,0,0
4488,9,2,0.222222224
4489,4,1,0.25
4491,4,0,0
4492,3,0,0
4493,5,0,0
4494,3,1,0.333333343
4495,6,1,0.166666672
4496,4,0,0
4497,9,2,0.222222224
4498,8,0,0
4499,2,0,0
4500,3,1,0.333333343
4501,6,1,0.166666672
4502,4,0,0
4503,8,1,0.125
4504,4,0,0
4505,5,0,0
4506,6,2,0.333333343
4508,1,0,0
4509,5,0,0
4510,2,0,0
4511,3,0,0
4512,4,1,0.25
4513,5,3,0.600000024
4514,3,1,0.333333343
4515,5,0,0
4516,4,0,0
4517,2,0,0
4518,5,2,0.400000006
4519,5,0,0
4520,5,1,0.200000003
4521,3,0,0
4522,3,0,0
4523,7,1,0.142857149
4524,6,0,0
4525,1,1,1
4526,8,2,0.25
4527,4,2,0.5
4528,2,0,0
4529,6,0,0
4530,7,1,0.142857149
4531,9,0,0
4532,7,2,0.285714298
4533,4,0,0
4534,7,2,0.285714298
4535,6,2,0.333333343
4536,3,0,0
4537,3,0,0
4538,3,1,0.333333343
4539,2,0,0
4540,7,0,0
4541,4,0,0
4542,4,1,0.25
4543,6,0,0
4544,2,0,0
4545,5,0,0
4546,2,0,0
4547,2,0,0
4548,6,2,0.333333343
4549,3,1,0.333333343
4550,5,1,0.200000003
4551,4,1,0.25
4552,5,1,0.200000003
4553,3,0,0
4554,2,0,0
4555,2,0,0
4556,4,1,0.25
4557,5,0,0
4558,5,0,0
4559,4,1,0.25
4561,3,1,0.333333343
4562,6,0,0
4563,2,0,0
4564,4,0,0
4565,5,0,0
4566,5,0,0
4567,5,0,0
4568,5,0,0
4569,5,1,0.200000003
4570,2,0,0
4571,6,1,0.166666672
4572,4,2,0.5
4573,3,1,0.333333343
4574,3,0,0
4575,8,0,0
4576,6,1,0.166666672
4577,10,1,0.100000001
4578,3,0,0
4579,3,0,0
4580,9,0,0
4581,4,0,0
4582,5,2,0.400000006
4583,4,0,0
4584,2,0,0
4585,8,3,0.375
4586,3,0,0
4587,3,2,0.666666687
4588,4,0,0
4589,4,2,0.5
4590,3,1,0.333333343
4592,7,2,0.285714298
4593,4,0,0
4594,8,2,0.25
4595,5,0,0
4596,5,1,0.200000003
4597,9,1,0.111111112
4598,4,1,0.25
4599,3,0,0
4600,5,2,0.400000006
4601,1,0,0
4602,1,0,0
4603,4,1,0.25
4604,4,0,0
4605,4,0,0
4606,1,0,0
4607,8,0,0
4608,4,1,0.25
4609,7,2,0.285714298
4610,4,0,0
4611,5,2,0.400000006
4612,2,0,0
4613,2,0,0
4614,8,3,0.375
4615,3,1,0.333333343
4616,6,1,0.166666672
4617,3,0,0
4618,6,0,0
4619,2,1,0.5
4620,4,1,0.25
4621,3,1,0.333333343
4622,3,0,0
4623,5,1,0.200000003
4624,6,0,0
4625,1,0,0
4626,6,0,0
4627,5,1,0.200000003
4628,4,1,0.25
4629,6,1,0.166666672
4630,4,0,0
4631,10,2,0.200000003
4632,5,1,0.200000003
4633,3,1,0.333333343
4634,7,0,0
4635,8,1,0.125
4636,5,1,0.200000003
4637,2,1,0.5
4638,6,0,0
4639,4,0,0
4640,3,1,0.333333343
4641,3,0,0
4642,2,0,0
4643,1,0,0
4644,3,1,0.333333343
4645,4,2,0.5
4646,1,0,0
4647,1,0,0
4648,5,0,0
4649,1,0,0
4650,1,0,0
4651,7,2,0.285714298
4652,3,1,0.333333343
4653,3,0,0
4654,5,0,0
4655,4,1,0.25
4656,5,0,0
4657,8,0,0
4658,3,1,0.333333343
4659,5,0,0
4660,3,1,0.333333343
4661,7,2,0.285714298
4662,1,0,0
4663,4,0,0
4664,9,0,0
4665,6,2,0.333333343
4666,1,1,1
4667,6,0,0
4668,2,0,0
4669,7,1,0.142857149
4670,7,0,0
4671,8,4,0.5
4672,2,0,0
4673,5,1,0.200000003
4674,2,1,0.5
4675,4,1,0.25
4676,3,0,0
4677,2,0,0
4678,3,0,0
4680,2,0,0
4681,5,1,0.200000003
4682,4,0,0
4683,7,1,0.142857149
4684,1,0,0
4685,4,0,0
4686,4,0,0
4687,1,1,1
4688,5,0,0
4689,3,1,0.333333343
4690,2,0,0
4691,5,0,0
4692,2,0,0
4693,2,0,0
4694,4,2,0.5
4695,6,2,0.333333343
4696,8,1,0.125
4697,4,0,0
4698,4,1,0.25
4699,6,0,0
4700,8,1,0.125
4701,2,0,0
4702,1,0,0
4703,3,0,0
4704,2,0,0
4705,1,0,0
4706,6,1,0.166666672
4707,1,0,0
4708,4,1,0.25
4709,3,0,0
4710,3,0,0
4711,8,1,0.125
4712,2,0,0
4713,3,0,0
4714,6,1,0.166666672
4715,4,1,0.25
4716,2,0,0
4717,8,2,0.25
4718,2,0,0
4719,3,0,0
4720,2,0,0
4721,3,1,0.333333343
4722,3,0,0
4723,4,1,0.25
4724,2,0,0
4725,4,0,0
4726,4,1,0.25
4727,7,0,0
4728,4,0,0
4729,2,0,0
4730,3,2,0.666666687
4731,2,0,0
4732,4,0,0
4733,6,1,0.166666672
4734,1,0,0
4735,1,0,0
4736,4,1,0.25
4737,4,0,0
4738,8,1,0.125
4739,2,0,0
4740,3,0,0
4741,3,0,0
4742,3,2,0.666666687
4743,3,0,0
4744,9,2,0.222222224
4745,6,0,0
4746,2,1,0.5
4747,3,0,0
4748,3,1,0.333333343
4749,6,0,0
4750,3,0,0
4751,3,0,0
4752,3,0,0
4753,9,2,0.222222224
4754,4,2,0.5
4755,4,1,0.25
4756,7,3,0.428571433
4757,2,0,0
4758,4,1,0.25
4759,3,0,0
4760,3,1,0.333333343
4761,3,0,0
4762,4,1,0.25
4763,2,0,0
4765,3,0,0
4766,4,1,0.25
4767,5,0,0
4768,2,0,0
4769,4,2,0.5
4770,4,1,0.25
4771,5,1,0.200000003
4772,7,0,0
4773,2,0,0
4774,8,1,0.125
4775,6,0,0
4776,4,0,0
4777,4,0,0
4778,2,2,1
4779,4,1,0.25
4780,5,1,0.200000003
4781,5,0,0
4782,2,2,1
4784,1,0,0
4785,2,0,0
4786,1,1,1
4787,5,1,0.200000003
4788,4,0,0
4789,4,2,0.5
4790,5,0,0
4791,3,0,0
4792,4,0,0
4793,4,0,0
4794,1,0,0
4795,3,0,0
4796,8,3,0.375
4797,2,0,0
4798,4,2,0.5
4799,5,0,0
4800,4,1,0.25
4801,3,0,0
4802,3,0,0
4803,6,1,0.166666672
4804,8,0,0
4805,2,0,0
4806,2,0,0
4807,4,0,0
4808,5,0,0
4809,2,0,0
4810,4,0,0
4811,5,0,0
4812,6,0,0
4813,3,0,0
4814,3,0,0
4815,3,0,0
4816,2,0,0
4817,5,0,0
4818,4,0,0
4819,6,1,0.166666672
4820,8,4,0.5
4821,3,1,0.333333343
4822,3,0,0
4823,1,0,0
4824,3,0,0
4825,2,0,0
4826,4,0,0
4828,4,0,0
4829,8,1,0.125
4830,5,1,0.200000003
4831,4,0,0
4832,3,1,0.333333343
4833,2,0,0
4834,3,1,0.333333343
4835,2,0,0
4836,8,2,0.25
4837,4,1,0.25
4838,7,0,0
4839,6,2,0.333333343
4840,2,0,0
4841,2,0,0
4842,3,0,0
4843,5,0,0
4844,4,1,0.25
4845,6,1,0.166666672
4846,3,0,0
4847,4,0,0
4848,4,0,0
4849,4,0,0
4850,5,1,0.200000003
4851,3,0,0
4852,6,1,0.166666672
4853,2,1,0.5
4854,2,1,0.5
4855,4,0,0
4856,6,1,0.166666672
4858,1,0,0
4859,1,1,1
4860,1,0,0
4861,8,0,0
4862,5,0,0
4863,5,0,0
4864,4,1,0.25
4865,3,0,0
4866,5,0,0
4867,3,1,0.333333343
4868,1,0,0
4869,6,1,0.166666672
4870,6,1,0.166666672
4872,7,0,0
4873,6,2,0.333333343
4874,2,1,0.5
4875,5,0,0
4876,5,1,0.200000003
4877,5,0,0
4878,7,1,0.142857149
4879,5,1,0.200000003
4880,2,0,0
4881,4,1,0.25
4882,2,0,0
4883,3,0,0
4884,9,0,0
4885,8,0,0
4886,4,1,0.25
4887,3,1,0.333333343
4888,6,1,0.166666672
4889,5,0,0
4890,4,0,0
4891,4,0,0
4892,1,0,0
4893,3,0,0
4895,3,0,0
4896,6,1,0.166666672
4897,6,1,0.166666672
4898,2,1,0.5
4899,2,0,0
4900,1,0,0
4901,8,0,0
4902,2,1,0.5
4903,7,1,0.142857149
4904,4,0,0
4906,6,1,0.166666672
4907,3,2,0.666666687
4908,5,1,0.200000003
4909,2,1,0.5
4910,1,0,0
4911,4,1,0.25
4912,10,2,0.200000003
4913,3,0,0
4914,5,1,0.200000003
4915,4,0,0
4916,7,1,0.142857149
4917,2,0,0
4918,1,0,0
4919,3,0,0
4920,2,1,0.5
4921,5,0,0
4922,4,0,0
4923,3,0,0
4924,6,0,0
4925,2,0,0
4926,1,0,0
4927,2,0,0
4928,3,0,0
4929,4,0,0
4930,4,0,0
4931,4,1,0.25
4932,3,0,0
4933,1,0,0
4934,3,0,0
4935,2,0,0
4936,6,1,0.166666672
4937,1,0,0
4938,6,3,0.5
4939,3,0,0
4940,4,0,0
4941,2,1,0.5
4942,9,1,0.111111112
4943,5,0,0
4944,3,0,0
4945,2,0,0
4946,2,0,0
4947,5,0,0
4948,7,2,0.285714298
4949,6,2,0.333333343
4950,6,0,0
4951,4,0,0
4952,2,0,0
4953,3,1,0.333333343
4954,2,1,0.5
4955,5,1,0.200000003
4956,3,0,0
4957,5,1,0.200000003
4958,3,1,0.333333343
4959,4,0,0
4960,6,1,0.166666672
4961,3,0,0
4962,3,1,0.333333343
4963,5,4,0.800000012
4964,2,0,0
4965,2,1,0.5
4966,4,1,0.25
4967,3,2,0.666666687
4968,8,0,0
4969,5,0,0
4970,8,1,0.125
4971,3,0,0
4972,6,1,0.166666672
4973,5,0,0
4974,1,0,0
4975,2,0,0
4976,2,0,0
4977,2,1,0.5
4978,5,0,0
4979,5,0,0
4980,4,0,0
4981,5,1,0.200000003
4982,4,0,0
4983,6,1,0.166666672
4984,4,0,0
4985,6,1,0.166666672
4986,7,1,0.142857149
4987,2,2,1
4988,2,0,0
4989,4,1,0.25
4990,2,0,0
4991,5,2,0.400000006
4992,6,0,0
4993,4,0,0
4994,5,0,0
4995,2,0,0
4996,1,0,0
4997,3,1,0.333333343
4998,3,0,0
4999,4,0,0
5000,6,0,0
5001,2,0,0
5002,4,0,0
5003,5,0,0
5004,2,0,0
5005,2,0,0
5006,5,0,0
5007,2,1,0.5
5008,4,0,0
5009,4,0,0
5010,2,1,0.5
5011,5,1,0.200000003
5012,3,0,0
5013,5,1,0.200000003
5014,3,1,0.333333343
5015,1,0,0
5016,3,0,0
5017,2,1,0.5
5018,4,0,0
5019,7,2,0.285714298
5020,4,1,0.25
5021,2,0,0
5022,2,0,0
5023,5,1,0.200000003
5024,5,1,0.200000003
5025,6,0,0
5026,4,0,0
5027,2,0,0
5028,5,0,0
5029,4,1,0.25
5030,8,2,0.25
5031,9,1,0.111111112
5032,6,3,0.5
5033,3,1,0.333333343
5034,5,2,0.400000006
5035,5,0,0
5036,2,0,0
5037,6,0,0
5038,3,1,0.333333343
5039,3,0,0
5040,2,1,0.5
5041,3,1,0.333333343
5042,2,1,0.5
5043,5,1,0.200000003
5044,3,0,0
5045,4,0,0
5046,4,0,0
5047,1,0,0
5048,2,0,0
5049,3,0,0
5050,9,1,0.111111112
5051,2,0,0
5052,5,3,0.600000024
5053,2,0,0
5054,2,0,0
5055,6,1,0.166666672
5056,9,1,0.111111112
5057,4,0,0
5058,3,1,0.333333343
5059,3,1,0.333333343
5060,3,0,0
5061,5,0,0
5062,4,2,0.5
5063,4,1,0.25
5064,2,0,0
5065,3,0,0
5066,7,1,0.142857149
5067,3,0,0
5068,5,1,0.200000003
5069,5,1,0.200000003
5070,4,0,0
5071,1,0,0
5072,4,0,0
5073,4,2,0.5
5074,2,0,0
5075,1,0,0
5076,4,1,0.25
5077,2,0,0
5078,4,0,0
5079,4,1,0.25
5080,2,2,1
5081,2,0,0
5082,2,0,0
5083,6,1,0.166666672
5084,1,0,0
5085,3,2,0.666666687
5086,4,0,0
5087,4,1,0.25
5088,1,0,0
5089,4,0,0
5090,3,1,0.333333343
5091,5,0,0
5092,2,0,0
5093,4,0,0
5094,4,1,0.25
5095,2,1,0.5
5096,4,1,0.25
5097,3,0,0
5098,4,0,0
5099,5,0,0
5100,2,0,0
5101,5,1,0.200000003
5103,3,0,0
5104,3,0,0
5105,8,2,0.25
5106,4,1,0.25
5107,2,0,0
5108,3,0,0
5109,1,0,0
5110,3,0,0
5111,3,0,0
5112,3,1,0.333333343
5113,1,0,0
5114,1,0,0
5115,3,1,0.333333343
5116,5,0,0
5117,2,0,0
5118,3,1,0.333333343
5119,6,1,0.166666672
5120,5,1,0.200000003
5121,3,0,0
5122,3,0,0
5123,5,1,0.200000003
5124,1,0,0
5125,1,0,0
5126,2,0,0
5128,4,0,0
5129,4,0,0
5130,5,0,0
5131,8,1,0.125
5133,4,2,0.5
5134,4,1,0.25
5135,5,2,0.400000006
5136,2,0,0
5137,6,0,0
5138,6,2,0.333333343
5139,2,0,0
5140,4,2,0.5
5141,6,3,0.5
5142,4,1,0.25
5143,6,0,0
5144,1,0,0
5145,3,0,0
5146,7,1,0.142857149
5147,4,0,0
5148,3,0,0
5149,6,0,0
5150,6,0,0
5151,4,1,0.25
5152,1,0,0
5153,3,0,0
5154,7,1,0.142857149
5155,3,0,0
5156,3,1,0.333333343
5157,4,1,0.25
5158,3,0,0
5159,1,0,0
5160,3,2,0.666666687
5161,5,1,0.200000003
5162,2,0,0
5163,3,1,0.333333343
5164,2,1,0.5
5165,3,2,0.666666687
5166,3,1,0.333333343
5167,2,0,0
5168,2,0,0
5169,5,2,0.400000006
5170,2,0,0
5171,6,1,0.166666672
5172,4,0,0
5173,2,1,0.5
5174,6,1,0.166666672
5175,3,0,0
5176,4,0,0
5177,4,0,0
5178,5,2,0.400000006
5179,1,0,0
5180,1,0,0
5181,5,1,0.200000003
5182,3,0,0
5183,4,0,0
5184,2,0,0
5186,8,4,0.5
5187,3,0,0
5188,2,0,0
5189,2,1,0.5
5190,7,1,0.142857149
5191,2,0,0
5192,1,0,0
5193,6,2,0.333333343
5194,4,1,0.25
5195,5,0,0
5196,3,0,0
5198,5,1,0.200000003
5199,4,0,0
5200,4,0,0
5201,2,1,0.5
5202,3,0,0
5203,5,0,0
5204,3,0,0
5205,3,1,0.333333343
5206,6,1,0.166666672
5208,3,1,0.333333343
5209,4,0,0
5210,1,0,0
5211,2,1,0.5
5212,1,0,0
5213,1,0,0
5214,5,0,0
5215,4,0,0
5216,2,1,0.5
5217,2,1,0.5
5218,4,1,0.25
5219,4,1,0.25
5220,4,1,0.25
5221,1,0,0
5222,7,1,0.142857149
5223,2,0,0
5225,6,0,0
5226,5,1,0.200000003
5227,6,1,0.166666672
5228,6,0,0
5229,1,0,0
5230,4,0,0
5231,3,0,0
5232,2,0,0
5233,3,0,0
5234,1,0,0
5235,4,2,0.5
5236,3,0,0
5237,4,0,0
5238,4,1,0.25
5239,1,0,0
5240,6,0,0
5241,2,0,0
5242,7,0,0
5243,1,0,0
5244,3,1,0.333333343
5245,2,1,0.5
5246,5,0,0
5247,2,0,0
5248,2,0,0
5249,2,0,0
5250,1,0,0
5251,3,0,0
5252,3,0,0
5253,5,0,0
5254,2,0,0
5255,3,1,0.333333343
5256,1,0,0
5257,2,0,0
5258,2,1,0.5
5259,5,0,0
5260,3,0,0
5261,1,1,1
5262,3,0,0
5263,5,2,0.400000006
5264,2,0,0
5265,2,0,0
5266,3,1,0.333333343
5267,2,0,0
5268,3,0,0
5269,5,0,0
5270,6,1,0.166666672
5271,4,0,0
5272,1,0,0
5273,3,0,0
5274,6,1,0.166666672
5275,3,1,0.333333343
5276,5,2,0.400000006
5277,4,0,0
5278,6,1,0.166666672
5279,1,0,0
5280,1,0,0
5281,4,0,0
5282,2,1,0.5
5283,4,0,0
5284,3,0,0
5285,1,0,0
5286,5,0,0
5287,6,1,0.166666672
5288,3,0,0
5289,3,0,0
5290,4,0,0
5291,4,1,0.25
5292,2,1,0.5
5293,3,2,0.666666687
5294,2,0,0
5295,4,2,0.5
5296,6,0,0
5297,4,1,0.25
5298,5,2,0.400000006
5299,6,1,0.166666672
5300,4,1,0.25
5301,7,2,0.285714298
5302,4,1,0.25
5303,1,0,0
5304,2,0,0
5305,7,0,0
5306,6,0,0
5307,2,0,0
5308,6,0,0
5309,6,1,0.166666672
5310,4,0,0
5311,7,1,0.142857149
5312,2,0,0
5313,3,0,0
5314,2,1,0.5
5315,3,0,0
5316,3,1,0.333333343
5317,2,0,0
5318,3,0,0
5319,4,0,0
5320,2,0,0
5321,4,0,0
5322,7,1,0.142857149
5323,1,0,0
5325,4,1,0.25
5326,5,0,0
5327,3,0,0
5328,1,0,0
5329,6,2,0.333333343
5330,5,1,0.200000003
5331,3,0,0
5332,3,0,0
5333,6,3,0.5
5334,4,0,0
5335,3,0,0
5336,5,1,0.200000003
5337,4,1,0.25
5338,6,2,0.333333343
5339,6,0,0
5340,3,0,0
5341,4,0,0
5342,3,0,0
5343,6,1,0.166666672
5344,2,0,0
5345,5,0,0
5346,2,0,0
5347,3,1,0.333333343
5348,2,0,0
5349,1,0,0
5350,3,1,0.333333343
5351,3,0,0
5352,5,0,0
5353,7,1,0.142857149
5354,3,0,0
5355,3,1,0.333333343
5356,4,1,0.25
5357,1,0,0
5358,4,1,0.25
5359,3,2,0.666666687
5360,1,0,0
5361,5,0,0
5362,2,0,0
5363,3,1,0.333333343
5364,4,2,0.5
5365,2,0,0
5366,3,1,0.333333343
5367,1,0,0
5368,4,0,0
5370,4,0,0
5371,2,1,0.5
5372,1,0,0
5373,3,0,0
5374,3,0,0
5375,5,0,0
5376,2,0,0
5377,6,1,0.166666672
5378,6,1,0.166666672
5379,6,0,0
5380,6,1,0.166666672
5381,4,0,0
5382,4,1,0.25
5383,3,0,0
5384,1,0,0
5385,7,1,0.142857149
5386,2,0,0
